"","WDPAID","included"
"9644",555587393,TRUE
"9645",175870,TRUE
"9646",555544329,TRUE
"9647",150108,TRUE
"9648",101984,TRUE
"9649",387957,TRUE
"9650",396620,TRUE
"9651",388654,TRUE
"9652",555587552,TRUE
"9653",175609,TRUE
"9654",345659,TRUE
"9655",555633257,TRUE
"9656",555544500,TRUE
"9657",387981,TRUE
"9658",387953,TRUE
"9659",555563372,TRUE
"9660",195143,TRUE
"9661",175580,TRUE
"9662",555587562,TRUE
"9663",194642,TRUE
"9664",555515407,TRUE
"9665",175412,TRUE
"9666",151226,TRUE
"9667",181213,TRUE
"9668",329778,TRUE
"9669",397398,TRUE
"9670",175885,TRUE
"9671",397414,TRUE
"9672",175875,TRUE
"9673",555544664,TRUE
"9674",175402,TRUE
"9675",398071,TRUE
"9676",175624,TRUE
"9677",174908,TRUE
"9678",150164,TRUE
"9679",195353,TRUE
"9680",150292,TRUE
"9681",555544679,TRUE
"9682",181130,TRUE
"9683",555587286,TRUE
"9684",345223,TRUE
"9685",329865,TRUE
"9686",555563252,TRUE
"9687",555587740,TRUE
"9688",175487,TRUE
"9689",397963,TRUE
"9690",149742,TRUE
"9691",150222,TRUE
"9692",397103,TRUE
"9693",555559406,TRUE
"9694",149818,TRUE
"9695",149556,TRUE
"9696",397411,TRUE
"9697",330407,TRUE
"9698",150442,TRUE
"9699",345297,TRUE
"9700",388656,TRUE
"9701",151068,TRUE
"9702",555559292,TRUE
"9703",175403,TRUE
"9704",149815,TRUE
"9705",396949,TRUE
"9706",388260,TRUE
"9707",330461,TRUE
"9708",555559349,TRUE
"9709",195145,TRUE
"9710",330170,TRUE
"9711",151028,TRUE
"9712",555587589,TRUE
"9713",555587278,TRUE
"9714",555550895,TRUE
"9715",397572,TRUE
"9716",194941,TRUE
"9717",345426,TRUE
"9718",396577,TRUE
"9719",330122,TRUE
"9720",195039,TRUE
"9721",555562146,TRUE
"9722",149771,TRUE
"9723",175427,TRUE
"9724",195355,TRUE
"9725",175392,TRUE
"9726",150278,TRUE
"9727",345280,TRUE
"9728",329781,TRUE
"9729",175430,TRUE
"9730",555633650,TRUE
"9731",396621,TRUE
"9732",175904,TRUE
"9733",329777,TRUE
"9734",150364,TRUE
"9735",149768,TRUE
"9736",175395,TRUE
"9737",194512,TRUE
"9738",329918,TRUE
"9739",397906,TRUE
"9740",555544662,TRUE
"9741",397445,TRUE
"9742",150979,TRUE
"9743",345559,TRUE
"9744",330447,TRUE
"9745",150250,TRUE
"9746",555550528,TRUE
"9747",150945,TRUE
"9748",330360,TRUE
"9749",175275,TRUE
"9750",555633492,TRUE
"9751",149816,TRUE
"9752",145356,TRUE
"9753",122832,TRUE
"9754",194955,TRUE
"9755",115234,TRUE
"9756",150494,TRUE
"9757",195278,TRUE
"9758",330457,TRUE
"9759",388059,TRUE
"9760",555633123,TRUE
"9761",388480,TRUE
"9762",345310,TRUE
"9763",151002,TRUE
"9764",555515371,TRUE
"9765",151039,TRUE
"9766",387952,TRUE
"9767",387978,TRUE
"9768",388306,TRUE
"9769",151094,TRUE
"9770",195280,TRUE
"9771",150736,TRUE
"9772",175209,TRUE
"9773",149774,TRUE
"9774",195692,TRUE
"9775",397091,TRUE
"9776",388489,TRUE
"9777",330376,TRUE
"9778",330434,TRUE
"9779",151091,TRUE
"9780",345678,TRUE
"9781",397072,TRUE
"9782",175276,TRUE
"9783",388429,TRUE
"9784",397495,TRUE
"9785",11196,TRUE
"9786",4888,TRUE
"9787",20585,TRUE
"9788",4858,TRUE
"9789",4856,TRUE
"9790",92370,TRUE
"9791",64596,TRUE
"9792",349793,TRUE
"9793",336496,TRUE
"9794",337428,TRUE
"9795",349774,TRUE
"9796",333897,TRUE
"9797",336403,TRUE
"9798",555633406,TRUE
"9799",92414,TRUE
"9800",337023,TRUE
"9801",336745,TRUE
"9802",390667,TRUE
"9803",5766,TRUE
"9804",555633494,TRUE
"9805",92404,TRUE
"9806",336687,TRUE
"9807",336785,TRUE
"9808",349824,TRUE
"9809",336408,TRUE
"9810",92381,TRUE
"9811",336746,TRUE
"9812",334244,TRUE
"9813",337433,TRUE
"9814",390616,TRUE
"9815",92400,TRUE
"9816",397890,TRUE
"9817",101985,TRUE
"9818",345276,TRUE
"9819",175229,TRUE
"9820",397821,TRUE
"9821",175554,TRUE
"9822",330357,TRUE
"9823",195463,TRUE
"9824",195298,TRUE
"9825",330163,TRUE
"9826",330362,TRUE
"9827",555550755,TRUE
"9828",175544,TRUE
"9829",175876,TRUE
"9830",345773,TRUE
"9831",195321,TRUE
"9832",555563177,TRUE
"9833",175294,TRUE
"9834",387965,TRUE
"9835",555544327,TRUE
"9836",398067,TRUE
"9837",195295,TRUE
"9838",555563211,TRUE
"9839",345571,TRUE
"9840",195294,TRUE
"9841",555544361,TRUE
"9842",555544430,TRUE
"9843",175253,TRUE
"9844",555587593,TRUE
"9845",397911,TRUE
"9846",555588520,TRUE
"9847",555544525,TRUE
"9848",150748,TRUE
"9849",181260,TRUE
"9850",175291,TRUE
"9851",345301,TRUE
"9852",345558,TRUE
"9853",194633,TRUE
"9854",388314,TRUE
"9855",555559295,TRUE
"9856",397403,TRUE
"9857",555588404,TRUE
"9858",555587564,TRUE
"9859",555544406,TRUE
"9860",555551085,TRUE
"9861",63636,TRUE
"9862",330648,TRUE
"9863",179141,TRUE
"9864",326354,TRUE
"9865",326403,TRUE
"9866",326335,TRUE
"9867",326112,TRUE
"9868",394826,TRUE
"9869",394912,TRUE
"9870",395230,TRUE
"9871",395191,TRUE
"9872",394902,TRUE
"9873",395189,TRUE
"9874",555560265,TRUE
"9875",394910,TRUE
"9876",394908,TRUE
"9877",555560266,TRUE
"9878",555560204,TRUE
"9879",196471,TRUE
"9880",394899,TRUE
"9881",395240,TRUE
"9882",394901,TRUE
"9883",326975,TRUE
"9884",379206,TRUE
"9885",379209,TRUE
"9886",555588034,TRUE
"9887",172261,TRUE
"9888",379271,TRUE
"9889",326419,TRUE
"9890",186798,TRUE
"9891",170787,TRUE
"9892",1647,TRUE
"9893",170746,TRUE
"9894",379210,TRUE
"9895",555588096,TRUE
"9896",555598950,TRUE
"9897",392346,TRUE
"9898",555632329,TRUE
"9899",4869,TRUE
"9900",379036,TRUE
"9901",326991,TRUE
"9902",11663,TRUE
"9903",555513696,TRUE
"9904",4679,TRUE
"9905",196506,TRUE
"9906",378996,TRUE
"9907",379262,TRUE
"9908",555632355,TRUE
"9909",379072,TRUE
"9910",340138,TRUE
"9911",339757,TRUE
"9912",392262,TRUE
"9913",378798,TRUE
"9914",392299,TRUE
"9915",339659,TRUE
"9916",555590572,TRUE
"9917",339713,TRUE
"9918",555562321,TRUE
"9919",555590559,TRUE
"9920",555587934,TRUE
"9921",555632288,TRUE
"9922",339445,TRUE
"9923",555587932,TRUE
"9924",339880,TRUE
"9925",340093,TRUE
"9926",555588001,TRUE
"9927",339758,TRUE
"9928",326941,TRUE
"9929",339709,TRUE
"9930",339500,TRUE
"9931",555590538,TRUE
"9932",555587912,TRUE
"9933",339936,TRUE
"9934",326744,TRUE
"9935",379105,TRUE
"9936",555590652,TRUE
"9937",339734,TRUE
"9938",339499,TRUE
"9939",555562173,TRUE
"9940",339549,TRUE
"9941",379225,TRUE
"9942",339722,TRUE
"9943",326967,TRUE
"9944",340091,TRUE
"9945",379221,TRUE
"9946",379076,TRUE
"9947",379211,TRUE
"9948",555562243,TRUE
"9949",379074,TRUE
"9950",378813,TRUE
"9951",326649,TRUE
"9952",340095,TRUE
"9953",326930,TRUE
"9954",555587969,TRUE
"9955",379028,TRUE
"9956",327233,TRUE
"9957",555587965,TRUE
"9958",555590614,TRUE
"9959",379207,TRUE
"9960",326725,TRUE
"9961",339878,TRUE
"9962",339443,TRUE
"9963",339444,TRUE
"9964",1648,TRUE
"9965",147553,TRUE
"9966",147544,TRUE
"9967",555562334,TRUE
"9968",555562333,TRUE
"9969",392366,TRUE
"9970",177809,TRUE
"9971",379264,TRUE
"9972",326574,TRUE
"9973",326905,TRUE
"9974",379052,TRUE
"9975",379224,TRUE
"9976",379222,TRUE
"9977",171127,TRUE
"9978",555590749,TRUE
"9979",555590753,TRUE
"9980",379069,TRUE
"9981",340092,TRUE
"9982",555562375,TRUE
"9983",379231,TRUE
"9984",340142,TRUE
"9985",379208,TRUE
"9986",339715,TRUE
"9987",327030,TRUE
"9988",378995,TRUE
"9989",171057,TRUE
"9990",555588098,TRUE
"9991",339935,TRUE
"9992",326968,TRUE
"9993",339759,TRUE
"9994",326538,TRUE
"9995",326418,TRUE
"9996",177812,TRUE
"9997",339879,TRUE
"9998",379075,TRUE
"9999",379212,TRUE
"10000",339714,TRUE
"10001",98126,TRUE
"10002",326977,TRUE
"10003",339716,TRUE
"10004",379213,TRUE
"10005",170660,TRUE
"10006",170653,TRUE
"10007",339446,TRUE
"10008",170655,TRUE
"10009",170693,TRUE
"10010",170604,TRUE
"10011",170608,TRUE
"10012",170654,TRUE
"10013",170652,TRUE
"10014",170688,TRUE
"10015",170659,TRUE
"10016",170661,TRUE
"10017",170657,TRUE
"10018",170689,TRUE
"10019",170650,TRUE
"10020",170606,TRUE
"10021",170651,TRUE
"10022",170605,TRUE
"10023",170714,TRUE
"10024",340094,TRUE
"10025",170423,TRUE
"10026",555588027,TRUE
"10027",101265,TRUE
"10028",170625,TRUE
"10029",339937,TRUE
"10030",170638,TRUE
"10031",170294,TRUE
"10032",170291,TRUE
"10033",170292,TRUE
"10034",170293,TRUE
"10035",170290,TRUE
"10036",170289,TRUE
"10037",170288,TRUE
"10038",379229,TRUE
"10039",170736,TRUE
"10040",170737,TRUE
"10041",170939,TRUE
"10042",1646,TRUE
"10043",170425,TRUE
"10044",170421,TRUE
"10045",170761,TRUE
"10046",170762,TRUE
"10047",170845,TRUE
"10048",171056,TRUE
"10049",170431,TRUE
"10050",170846,TRUE
"10051",170434,TRUE
"10052",170331,TRUE
"10053",170964,TRUE
"10054",170334,TRUE
"10055",392368,TRUE
"10056",170997,TRUE
"10057",170715,TRUE
"10058",170830,TRUE
"10059",170738,TRUE
"10060",170424,TRUE
"10061",170332,TRUE
"10062",170445,TRUE
"10063",170333,TRUE
"10064",170593,TRUE
"10065",170482,TRUE
"10066",170748,TRUE
"10067",170955,TRUE
"10068",555588031,TRUE
"10069",171208,TRUE
"10070",378825,TRUE
"10071",177790,TRUE
"10072",339723,TRUE
"10073",339875,TRUE
"10074",170797,TRUE
"10075",177793,TRUE
"10076",379093,TRUE
"10077",339938,TRUE
"10078",177800,TRUE
"10079",177805,TRUE
"10080",177786,TRUE
"10081",177806,TRUE
"10082",180873,TRUE
"10083",180874,TRUE
"10084",555632594,TRUE
"10085",101225,TRUE
"10086",170386,TRUE
"10087",101282,TRUE
"10088",170966,TRUE
"10089",379101,TRUE
"10090",170578,TRUE
"10091",171067,TRUE
"10092",170922,TRUE
"10093",171050,TRUE
"10094",170945,TRUE
"10095",327035,TRUE
"10096",555562291,TRUE
"10097",378970,TRUE
"10098",339501,TRUE
"10099",379169,TRUE
"10100",379220,TRUE
"10101",379223,TRUE
"10102",555590725,TRUE
"10103",177783,TRUE
"10104",555588059,TRUE
"10105",555514675,TRUE
"10106",327253,TRUE
"10107",555598019,TRUE
"10108",555630054,TRUE
"10109",555629825,TRUE
"10110",327234,TRUE
"10111",555630180,TRUE
"10112",328351,TRUE
"10113",555630154,TRUE
"10114",555598717,TRUE
"10115",83160,TRUE
"10116",83087,TRUE
"10117",555631483,TRUE
"10118",555631485,TRUE
"10119",555552489,TRUE
"10120",555631611,TRUE
"10121",555562410,TRUE
"10122",11457,TRUE
"10123",189820,TRUE
"10124",663,TRUE
"10125",555559618,TRUE
"10126",555559566,TRUE
"10127",20583,TRUE
"10128",190897,TRUE
"10129",327231,TRUE
"10130",349640,TRUE
"10131",193445,TRUE
"10132",156224,TRUE
"10133",156243,TRUE
"10134",555514222,TRUE
"10135",155092,TRUE
"10136",156132,TRUE
"10137",156252,TRUE
"10138",555589827,TRUE
"10139",330745,TRUE
"10140",555552412,TRUE
"10141",555597760,TRUE
"10142",339215,TRUE
"10143",391151,TRUE
"10144",152959,TRUE
"10145",32612,TRUE
"10146",32582,TRUE
"10147",183119,TRUE
"10148",156085,TRUE
"10149",387515,TRUE
"10150",156422,TRUE
"10151",392958,TRUE
"10152",183203,TRUE
"10153",337565,TRUE
"10154",140513,TRUE
"10155",555590816,TRUE
"10156",332911,TRUE
"10157",332831,TRUE
"10158",333004,TRUE
"10159",178670,TRUE
"10160",333363,TRUE
"10161",178665,TRUE
"10162",178446,TRUE
"10163",175272,TRUE
"10164",176609,TRUE
"10165",176916,TRUE
"10166",176722,TRUE
"10167",176812,TRUE
"10168",116105,TRUE
"10169",176610,TRUE
"10170",179225,TRUE
"10171",176967,TRUE
"10172",179232,TRUE
"10173",176720,TRUE
"10174",179245,TRUE
"10175",555546252,TRUE
"10176",329015,TRUE
"10177",176784,TRUE
"10178",176704,TRUE
"10179",176711,TRUE
"10180",849,TRUE
"10181",11568,TRUE
"10182",176976,TRUE
"10183",176978,TRUE
"10184",176977,TRUE
"10185",176990,TRUE
"10186",11561,TRUE
"10187",176701,TRUE
"10188",176997,TRUE
"10189",15509,TRUE
"10190",348983,TRUE
"10191",555546402,TRUE
"10192",92481,TRUE
"10193",83144,TRUE
"10194",147357,TRUE
"10195",16194,TRUE
"10196",83135,TRUE
"10197",147416,TRUE
"10198",147417,TRUE
"10199",62290,TRUE
"10200",83164,TRUE
"10201",83159,TRUE
"10202",83212,TRUE
"10203",83122,TRUE
"10204",83125,TRUE
"10205",19035,TRUE
"10206",193356,TRUE
"10207",83169,TRUE
"10208",83140,TRUE
"10209",392047,TRUE
"10210",83149,TRUE
"10211",147389,TRUE
"10212",147418,TRUE
"10213",147483,TRUE
"10214",83146,TRUE
"10215",147398,TRUE
"10216",142914,TRUE
"10217",16040,TRUE
"10218",147415,TRUE
"10219",147413,TRUE
"10220",83117,TRUE
"10221",83221,TRUE
"10222",83194,TRUE
"10223",345972,TRUE
"10224",147435,TRUE
"10225",16107,TRUE
"10226",147462,TRUE
"10227",147465,TRUE
"10228",83114,TRUE
"10229",16186,TRUE
"10230",83199,TRUE
"10231",147440,TRUE
"10232",83222,TRUE
"10233",147448,TRUE
"10234",193320,TRUE
"10235",147479,TRUE
"10236",147473,TRUE
"10237",193314,TRUE
"10238",147475,TRUE
"10239",147482,TRUE
"10240",391974,TRUE
"10241",147493,TRUE
"10242",193317,TRUE
"10243",147501,TRUE
"10244",147502,TRUE
"10245",147503,TRUE
"10246",147505,TRUE
"10247",147509,TRUE
"10248",147513,TRUE
"10249",193313,TRUE
"10250",193325,TRUE
"10251",193330,TRUE
"10252",193345,TRUE
"10253",193353,TRUE
"10254",193350,TRUE
"10255",193351,TRUE
"10256",193352,TRUE
"10257",193367,TRUE
"10258",193383,TRUE
"10259",193384,TRUE
"10260",193385,TRUE
"10261",193386,TRUE
"10262",193389,TRUE
"10263",193391,TRUE
"10264",193392,TRUE
"10265",392023,TRUE
"10266",345950,TRUE
"10267",345995,TRUE
"10268",345996,TRUE
"10269",346000,TRUE
"10270",345998,TRUE
"10271",391981,TRUE
"10272",391984,TRUE
"10273",391985,TRUE
"10274",391986,TRUE
"10275",391988,TRUE
"10276",391990,TRUE
"10277",391992,TRUE
"10278",392010,TRUE
"10279",392011,TRUE
"10280",392015,TRUE
"10281",392025,TRUE
"10282",392026,TRUE
"10283",392030,TRUE
"10284",392031,TRUE
"10285",392044,TRUE
"10286",392051,TRUE
"10287",392053,TRUE
"10288",392063,TRUE
"10289",392064,TRUE
"10290",392061,TRUE
"10291",392069,TRUE
"10292",555561992,TRUE
"10293",555546393,TRUE
"10294",555546397,TRUE
"10295",555546399,TRUE
"10296",555546411,TRUE
"10297",555597404,TRUE
"10298",555546422,TRUE
"10299",555561909,TRUE
"10300",555562002,TRUE
"10301",555561951,TRUE
"10302",555561972,TRUE
"10303",555561885,TRUE
"10304",555561953,TRUE
"10305",555595770,TRUE
"10306",555589807,TRUE
"10307",555589795,TRUE
"10308",555597210,TRUE
"10309",555597208,TRUE
"10310",555597207,TRUE
"10311",181594,TRUE
"10312",142718,TRUE
"10313",83295,TRUE
"10314",555544575,TRUE
"10315",345946,TRUE
"10316",555559581,TRUE
"10317",13406,TRUE
"10318",142805,TRUE
"10319",142809,TRUE
"10320",142816,TRUE
"10321",142818,TRUE
"10322",142937,TRUE
"10323",19066,TRUE
"10324",151243,TRUE
"10325",19144,TRUE
"10326",151248,TRUE
"10327",348875,TRUE
"10328",348878,TRUE
"10329",151292,TRUE
"10330",348969,TRUE
"10331",19130,TRUE
"10332",15452,TRUE
"10333",196166,TRUE
"10334",195926,TRUE
"10335",196003,TRUE
"10336",196021,TRUE
"10337",196213,TRUE
"10338",196045,TRUE
"10339",196046,TRUE
"10340",196284,TRUE
"10341",196293,TRUE
"10342",196369,TRUE
"10343",349368,TRUE
"10344",349370,TRUE
"10345",20934,TRUE
"10346",196457,TRUE
"10347",20955,TRUE
"10348",348851,TRUE
"10349",348781,TRUE
"10350",348792,TRUE
"10351",348795,TRUE
"10352",348802,TRUE
"10353",348804,TRUE
"10354",348806,TRUE
"10355",348856,TRUE
"10356",348860,TRUE
"10357",387983,TRUE
"10358",348970,TRUE
"10359",348937,TRUE
"10360",349110,TRUE
"10361",349014,TRUE
"10362",349127,TRUE
"10363",349047,TRUE
"10364",349063,TRUE
"10365",349119,TRUE
"10366",349123,TRUE
"10367",349140,TRUE
"10368",349347,TRUE
"10369",349166,TRUE
"10370",349175,TRUE
"10371",349675,TRUE
"10372",349187,TRUE
"10373",349191,TRUE
"10374",555545963,TRUE
"10375",349383,TRUE
"10376",349384,TRUE
"10377",349318,TRUE
"10378",389087,TRUE
"10379",389088,TRUE
"10380",349320,TRUE
"10381",349357,TRUE
"10382",349379,TRUE
"10383",349380,TRUE
"10384",349381,TRUE
"10385",349430,TRUE
"10386",349682,TRUE
"10387",349683,TRUE
"10388",349491,TRUE
"10389",389097,TRUE
"10390",349563,TRUE
"10391",349574,TRUE
"10392",349579,TRUE
"10393",349582,TRUE
"10394",349573,TRUE
"10395",349633,TRUE
"10396",349644,TRUE
"10397",349647,TRUE
"10398",389004,TRUE
"10399",389277,TRUE
"10400",389007,TRUE
"10401",389059,TRUE
"10402",389031,TRUE
"10403",389058,TRUE
"10404",389077,TRUE
"10405",389068,TRUE
"10406",389123,TRUE
"10407",389140,TRUE
"10408",389127,TRUE
"10409",389150,TRUE
"10410",389280,TRUE
"10411",389281,TRUE
"10412",389283,TRUE
"10413",389286,TRUE
"10414",389221,TRUE
"10415",389228,TRUE
"10416",389302,TRUE
"10417",389369,TRUE
"10418",389328,TRUE
"10419",389339,TRUE
"10420",389372,TRUE
"10421",389565,TRUE
"10422",555546001,TRUE
"10423",555546014,TRUE
"10424",555546015,TRUE
"10425",555546019,TRUE
"10426",555546020,TRUE
"10427",555546022,TRUE
"10428",555552480,TRUE
"10429",555552481,TRUE
"10430",555552482,TRUE
"10431",555552483,TRUE
"10432",555552484,TRUE
"10433",555552485,TRUE
"10434",555552486,TRUE
"10435",555552487,TRUE
"10436",555552488,TRUE
"10437",555588793,TRUE
"10438",555588831,TRUE
"10439",555588835,TRUE
"10440",555588805,TRUE
"10441",555588813,TRUE
"10442",555588819,TRUE
"10443",555588820,TRUE
"10444",555588838,TRUE
"10445",555588840,TRUE
"10446",555588857,TRUE
"10447",555588858,TRUE
"10448",555588841,TRUE
"10449",555588883,TRUE
"10450",555588884,TRUE
"10451",555588886,TRUE
"10452",555588892,TRUE
"10453",555588893,TRUE
"10454",555588894,TRUE
"10455",555588895,TRUE
"10456",555588903,TRUE
"10457",555588918,TRUE
"10458",555588945,TRUE
"10459",39789,TRUE
"10460",555596224,TRUE
"10461",92627,TRUE
"10462",63492,TRUE
"10463",11467,TRUE
"10464",92604,TRUE
"10465",136072,TRUE
"10466",388658,TRUE
"10467",388659,TRUE
"10468",555547183,TRUE
"10469",555559631,TRUE
"10470",555561999,TRUE
"10471",555589788,TRUE
"10472",555561929,TRUE
"10473",7162,TRUE
"10474",4044,TRUE
"10475",13416,TRUE
"10476",7168,TRUE
"10477",4052,TRUE
"10478",106713,TRUE
"10479",147279,TRUE
"10480",6270,TRUE
"10481",140445,TRUE
"10482",13413,TRUE
"10483",13410,TRUE
"10484",13407,TRUE
"10485",39797,TRUE
"10486",1553,TRUE
"10487",83015,TRUE
"10488",62713,TRUE
"10489",106722,TRUE
"10490",6301,TRUE
"10491",147289,TRUE
"10492",147028,TRUE
"10493",147294,TRUE
"10494",178260,TRUE
"10495",178224,TRUE
"10496",178271,TRUE
"10497",555514217,TRUE
"10498",555513703,TRUE
"10499",182914,TRUE
"10500",106741,TRUE
"10501",83028,TRUE
"10502",147022,TRUE
"10503",83019,TRUE
"10504",83020,TRUE
"10505",147104,TRUE
"10506",147040,TRUE
"10507",147100,TRUE
"10508",147101,TRUE
"10509",178320,TRUE
"10510",178281,TRUE
"10511",178288,TRUE
"10512",178244,TRUE
"10513",178303,TRUE
"10514",345900,TRUE
"10515",345902,TRUE
"10516",391928,TRUE
"10517",183320,TRUE
"10518",555561883,TRUE
"10519",555589626,TRUE
"10520",555561875,TRUE
"10521",156198,TRUE
"10522",555561936,TRUE
"10523",156291,TRUE
"10524",392925,TRUE
"10525",555514225,TRUE
"10526",393015,TRUE
"10527",391973,TRUE
"10528",555597292,TRUE
"10529",555514329,TRUE
"10530",12330,TRUE
"10531",156718,TRUE
"10532",555514220,TRUE
"10533",555590815,TRUE
"10534",555514184,TRUE
"10535",156075,TRUE
"10536",346073,TRUE
"10537",155462,TRUE
"10538",392921,TRUE
"10539",125864,TRUE
"10540",156700,TRUE
"10541",1554,TRUE
"10542",13168,TRUE
"10543",182731,TRUE
"10544",182732,TRUE
"10545",555561899,TRUE
"10546",156065,TRUE
"10547",4884,TRUE
"10548",555514216,TRUE
"10549",4870,TRUE
"10550",555597223,TRUE
"10551",4880,TRUE
"10552",62903,TRUE
"10553",62902,TRUE
"10554",4890,TRUE
"10555",183091,TRUE
"10556",155187,TRUE
"10557",4879,TRUE
"10558",87105,TRUE
"10559",20582,TRUE
"10560",4877,TRUE
"10561",4883,TRUE
"10562",4885,TRUE
"10563",62904,TRUE
"10564",62905,TRUE
"10565",4857,TRUE
"10566",4861,TRUE
"10567",4886,TRUE
"10568",20586,TRUE
"10569",177764,TRUE
"10570",855,TRUE
"10571",31552,TRUE
"10572",555596129,TRUE
"10573",396147,TRUE
"10574",179107,TRUE
"10575",555596198,TRUE
"10576",555596200,TRUE
"10577",555596128,TRUE
"10578",345278,TRUE
"10579",555560491,TRUE
"10580",142946,TRUE
"10581",149795,TRUE
"10582",555550799,TRUE
"10583",165755,TRUE
"10584",31714,TRUE
"10585",9388,TRUE
"10586",151062,TRUE
"10587",20618,TRUE
"10588",388076,TRUE
"10589",555544407,TRUE
"10590",195300,TRUE
"10591",388061,TRUE
"10592",388375,TRUE
"10593",31711,TRUE
"10594",392159,TRUE
"10595",392158,TRUE
"10596",150434,TRUE
"10597",83127,TRUE
"10598",147352,TRUE
"10599",147360,TRUE
"10600",83214,TRUE
"10601",397738,TRUE
"10602",195303,TRUE
"10603",195367,TRUE
"10604",388143,TRUE
"10605",398140,TRUE
"10606",396527,TRUE
"10607",388376,TRUE
"10608",555587325,TRUE
"10609",175578,TRUE
"10610",345210,TRUE
"10611",388568,TRUE
"10612",555633685,TRUE
"10613",397171,TRUE
"10614",388434,TRUE
"10615",555633315,TRUE
"10616",330423,TRUE
"10617",555559387,TRUE
"10618",555587596,TRUE
"10619",345548,TRUE
"10620",194554,TRUE
"10621",388297,TRUE
"10622",175579,TRUE
"10623",175540,TRUE
"10624",555587584,TRUE
"10625",555633657,TRUE
"10626",555550810,TRUE
"10627",388049,TRUE
"10628",151029,TRUE
"10629",345257,TRUE
"10630",397090,TRUE
"10631",397757,TRUE
"10632",175906,TRUE
"10633",555588493,TRUE
"10634",397804,TRUE
"10635",398171,TRUE
"10636",396614,TRUE
"10637",330442,TRUE
"10638",397936,TRUE
"10639",195496,TRUE
"10640",555559511,TRUE
"10641",388351,TRUE
"10642",387771,TRUE
"10643",175871,TRUE
"10644",150839,TRUE
"10645",555633693,TRUE
"10646",149849,TRUE
"10647",345661,TRUE
"10648",174914,TRUE
"10649",387930,TRUE
"10650",555551062,TRUE
"10651",195296,TRUE
"10652",330396,TRUE
"10653",555588421,TRUE
"10654",397401,TRUE
"10655",396706,TRUE
"10656",175622,TRUE
"10657",150968,TRUE
"10658",330154,TRUE
"10659",397759,TRUE
"10660",555587296,TRUE
"10661",387768,TRUE
"10662",345268,TRUE
"10663",397496,TRUE
"10664",555587736,TRUE
"10665",150971,TRUE
"10666",555550517,TRUE
"10667",397706,TRUE
"10668",388752,TRUE
"10669",14345,TRUE
"10670",165634,TRUE
"10671",6960,TRUE
"10672",320019,TRUE
"10673",14343,TRUE
"10674",82034,TRUE
"10675",162765,TRUE
"10676",70923,TRUE
"10677",555550986,TRUE
"10678",166382,TRUE
"10679",163003,TRUE
"10680",9903,TRUE
"10681",82076,TRUE
"10682",156096,TRUE
"10683",555551630,TRUE
"10684",162299,TRUE
"10685",152638,TRUE
"10686",156150,TRUE
"10687",152221,TRUE
"10688",163030,TRUE
"10689",183057,TRUE
"10690",165465,TRUE
"10691",555595784,TRUE
"10692",165485,TRUE
"10693",82819,TRUE
"10694",164846,TRUE
"10695",30111,TRUE
"10696",555562739,TRUE
"10697",555589293,TRUE
"10698",384258,TRUE
"10699",391413,TRUE
"10700",339263,TRUE
"10701",152490,TRUE
"10702",153828,TRUE
"10703",173653,TRUE
"10704",82122,TRUE
"10705",391409,TRUE
"10706",151553,TRUE
"10707",319998,TRUE
"10708",378101,TRUE
"10709",344597,TRUE
"10710",555514183,TRUE
"10711",156324,TRUE
"10712",319259,TRUE
"10713",390079,TRUE
"10714",163493,TRUE
"10715",555632818,TRUE
"10716",163490,TRUE
"10717",64662,TRUE
"10718",64666,TRUE
"10719",82407,TRUE
"10720",555514202,TRUE
"10721",152361,TRUE
"10722",82871,TRUE
"10723",555632806,TRUE
"10724",322265,TRUE
"10725",11796,TRUE
"10726",162915,TRUE
"10727",555514026,TRUE
"10728",82256,TRUE
"10729",555550978,TRUE
"10730",164446,TRUE
"10731",323610,TRUE
"10732",320374,TRUE
"10733",324074,TRUE
"10734",555514173,TRUE
"10735",183209,TRUE
"10736",166365,TRUE
"10737",163317,TRUE
"10738",155986,TRUE
"10739",10414,TRUE
"10740",14327,TRUE
"10741",30751,TRUE
"10742",165515,TRUE
"10743",62145,TRUE
"10744",20722,TRUE
"10745",32667,TRUE
"10746",555514190,TRUE
"10747",156145,TRUE
"10748",156213,TRUE
"10749",156201,TRUE
"10750",555551935,TRUE
"10751",102245,TRUE
"10752",319941,TRUE
"10753",378136,TRUE
"10754",555595530,TRUE
"10755",164270,TRUE
"10756",555550058,TRUE
"10757",153097,TRUE
"10758",152974,TRUE
"10759",173347,TRUE
"10760",339234,TRUE
"10761",153554,TRUE
"10762",153774,TRUE
"10763",152995,TRUE
"10764",151398,TRUE
"10765",193021,TRUE
"10766",153666,TRUE
"10767",152225,TRUE
"10768",153476,TRUE
"10769",378075,TRUE
"10770",391331,TRUE
"10771",152254,TRUE
"10772",152630,TRUE
"10773",555562710,TRUE
"10774",152052,TRUE
"10775",153482,TRUE
"10776",166079,TRUE
"10777",378116,TRUE
"10778",164779,TRUE
"10779",30102,TRUE
"10780",173501,TRUE
"10781",555597656,TRUE
"10782",555560784,TRUE
"10783",153393,TRUE
"10784",164262,TRUE
"10785",163492,TRUE
"10786",318985,TRUE
"10787",30101,TRUE
"10788",83079,TRUE
"10789",151342,TRUE
"10790",555595826,TRUE
